,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0,0.787,https://api.spotify.com/v1/audio-analysis/74MhYN5UyyDx0W2cbTUZYo,0.707,240913,0.341,74MhYN5UyyDx0W2cbTUZYo,0.00257,10,0.162,-7.387,1,0.0265,89.41,3,https://api.spotify.com/v1/tracks/74MhYN5UyyDx0W2cbTUZYo,audio_features,spotify:track:74MhYN5UyyDx0W2cbTUZYo,0.487
1,0.673,https://api.spotify.com/v1/audio-analysis/5i67g9X1FOzahW7ICwQS4m,0.743,263840,0.542,5i67g9X1FOzahW7ICwQS4m,0.0,11,0.148,-5.626,1,0.0348,115.726,3,https://api.spotify.com/v1/tracks/5i67g9X1FOzahW7ICwQS4m,audio_features,spotify:track:5i67g9X1FOzahW7ICwQS4m,0.664
2,0.332,https://api.spotify.com/v1/audio-analysis/7vwzFVGdBhaFEjEZkqhjOH,0.903,231965,0.332,7vwzFVGdBhaFEjEZkqhjOH,0.00297,9,0.122,-9.471,1,0.0385,100.404,3,https://api.spotify.com/v1/tracks/7vwzFVGdBhaFEjEZkqhjOH,audio_features,spotify:track:7vwzFVGdBhaFEjEZkqhjOH,0.402
3,0.573,https://api.spotify.com/v1/audio-analysis/0HtJnabrw4XeO7LnMc51uO,0.781,260058,0.505,0HtJnabrw4XeO7LnMc51uO,0.0141,11,0.0868,-11.597,0,0.0491,80.413,4,https://api.spotify.com/v1/tracks/0HtJnabrw4XeO7LnMc51uO,audio_features,spotify:track:0HtJnabrw4XeO7LnMc51uO,0.575
4,0.207,https://api.spotify.com/v1/audio-analysis/53FUxn2yedsaDkXCajDOHn,0.703,246263,0.917,53FUxn2yedsaDkXCajDOHn,0.000137,11,0.0709,-5.119,1,0.061,160.054,4,https://api.spotify.com/v1/tracks/53FUxn2yedsaDkXCajDOHn,audio_features,spotify:track:53FUxn2yedsaDkXCajDOHn,0.824
5,0.567,https://api.spotify.com/v1/audio-analysis/6AhV9PcbRfaTkHzLOAkRpf,0.535,290607,0.367,6AhV9PcbRfaTkHzLOAkRpf,0.00591,5,0.0929,-8.076,0,0.0294,151.123,3,https://api.spotify.com/v1/tracks/6AhV9PcbRfaTkHzLOAkRpf,audio_features,spotify:track:6AhV9PcbRfaTkHzLOAkRpf,0.551
6,0.712,https://api.spotify.com/v1/audio-analysis/1exGhxLPKZMirvfccNJ0Bp,0.57,293132,0.291,1exGhxLPKZMirvfccNJ0Bp,0.0282,7,0.671,-10.389,1,0.0405,62.65,3,https://api.spotify.com/v1/tracks/1exGhxLPKZMirvfccNJ0Bp,audio_features,spotify:track:1exGhxLPKZMirvfccNJ0Bp,0.382
7,0.69,https://api.spotify.com/v1/audio-analysis/0Ker6PkCKhbakHRxMn6Upf,0.59,257005,0.331,0Ker6PkCKhbakHRxMn6Upf,0.000431,5,0.0955,-8.776,0,0.0367,73.582,3,https://api.spotify.com/v1/tracks/0Ker6PkCKhbakHRxMn6Upf,audio_features,spotify:track:0Ker6PkCKhbakHRxMn6Upf,0.413
8,0.28,https://api.spotify.com/v1/audio-analysis/6lxYQZjmMa2tWHadsj54Ur,0.722,183756,0.66,6lxYQZjmMa2tWHadsj54Ur,0.00191,11,0.22,-6.82,0,0.0615,98.38,4,https://api.spotify.com/v1/tracks/6lxYQZjmMa2tWHadsj54Ur,audio_features,spotify:track:6lxYQZjmMa2tWHadsj54Ur,0.731
9,0.259,https://api.spotify.com/v1/audio-analysis/3l75jB2gKi4VpgklWIbTOz,0.677,226168,0.669,3l75jB2gKi4VpgklWIbTOz,0.849,1,0.14,-4.503,1,0.0632,170.087,4,https://api.spotify.com/v1/tracks/3l75jB2gKi4VpgklWIbTOz,audio_features,spotify:track:3l75jB2gKi4VpgklWIbTOz,0.222
